,Discharge.Montana abv McGinnis@near Juneau,Discharge.Montana abv McGinnis@near Juneau,Discharge.Montana abv McGinnis@near Juneau,Discharge.Montana abv McGinnis@near Juneau
mm/dd/yyyy HH:MM:SS,m^3/s,,,
Date-Time,Value,Grade,Approval,Interpolation Code
9/13/2021 16:30,1.538334891,,0,1
9/13/2021 16:45,1.640195558,,0,1
9/13/2021 17:00,1.736049106,,0,1
9/13/2021 17:15,1.875498323,,0,1
9/13/2021 17:30,2.042454182,,0,1
9/13/2021 17:45,2.161979042,,0,1
9/13/2021 18:00,2.296819871,,0,1
9/13/2021 18:15,2.354383335,,0,1
9/13/2021 18:30,2.296819871,,0,1
9/13/2021 18:45,2.228816613,,0,1
9/13/2021 19:00,2.139958018,,0,1
9/13/2021 19:15,2.053159711,,0,1
9/13/2021 19:30,1.978891703,,0,1
9/13/2021 19:45,1.885695103,,0,1
9/13/2021 20:00,1.814980169,,0,1
9/13/2021 20:15,1.736049106,,0,1
9/13/2021 20:30,1.687733379,,0,1
9/13/2021 20:45,1.640195558,,0,1
9/13/2021 21:00,1.565745152,,0,1
9/13/2021 21:15,1.511200985,,0,1
9/13/2021 21:30,1.502217641,,0,1
9/13/2021 21:45,1.431450346,,0,1
9/13/2021 22:00,1.396796929,,0,1
9/13/2021 22:15,1.354161363,,0,1
9/13/2021 22:30,1.337318378,,0,1
9/13/2021 22:45,1.295737131,,0,1
9/13/2021 23:00,1.27114813,,0,1
9/13/2021 23:15,1.254904902,,0,1
9/13/2021 23:30,1.238780968,,0,1
9/13/2021 23:45,1.214818262,,0,1
9/14/2021 0:00,1.191122725,,0,1
9/14/2021 0:15,1.175473756,,0,1
9/14/2021 0:30,1.167693604,,0,1
9/14/2021 0:45,1.136867891,,0,1
9/14/2021 1:00,1.121631577,,0,1
9/14/2021 1:15,1.106512655,,0,1
9/14/2021 1:30,1.106512655,,0,1
9/14/2021 1:45,1.114057456,,0,1
9/14/2021 2:00,1.091510898,,0,1
9/14/2021 2:15,1.098997146,,0,1
9/14/2021 2:30,1.061857961,,0,1
9/14/2021 2:45,1.069227445,,0,1
9/14/2021 3:00,1.047206321,,0,1
9/14/2021 3:15,1.032670926,,0,1
9/14/2021 3:30,1.018251541,,0,1
9/14/2021 3:45,1.003947935,,0,1
9/14/2021 4:00,1.003947935,,0,1
9/14/2021 4:15,0.982709097,,0,1
9/14/2021 4:30,0.989759873,,0,1
9/14/2021 4:45,0.982709097,,0,1
9/14/2021 5:00,0.954793676,,0,1
9/14/2021 5:15,0.954793676,,0,1
9/14/2021 5:30,0.941008159,,0,1
9/14/2021 5:45,0.941008159,,0,1
9/14/2021 6:00,0.92733712,,0,1
9/14/2021 6:15,0.92733712,,0,1
9/14/2021 6:30,0.920544455,,0,1
9/14/2021 6:45,0.920544455,,0,1
9/14/2021 7:00,0.920544455,,0,1
9/14/2021 7:15,0.913780319,,0,1
9/14/2021 7:30,0.907044683,,0,1
9/14/2021 7:45,0.893658787,,0,1
9/14/2021 8:00,0.900337516,,0,1
9/14/2021 8:15,0.900337516,,0,1
9/14/2021 8:30,0.900337516,,0,1
9/14/2021 8:45,0.900337516,,0,1
9/14/2021 9:00,0.900337516,,0,1
9/14/2021 9:15,0.893658787,,0,1
9/14/2021 9:30,0.887008468,,0,1
9/14/2021 9:45,0.900337516,,0,1
9/14/2021 10:00,0.900337516,,0,1
9/14/2021 10:15,0.893658787,,0,1
9/14/2021 10:30,0.887008468,,0,1
9/14/2021 10:45,0.880386527,,0,1
9/14/2021 11:00,0.887008468,,0,1
9/14/2021 11:15,0.893658787,,0,1
9/14/2021 11:30,0.880386527,,0,1
9/14/2021 11:45,0.880386527,,0,1
9/14/2021 12:00,0.887008468,,0,1
9/14/2021 12:15,0.880386527,,0,1
9/14/2021 12:30,0.887008468,,0,1
9/14/2021 12:45,0.887008468,,0,1
9/14/2021 13:00,0.893658787,,0,1
9/14/2021 13:15,0.887008468,,0,1
9/14/2021 13:30,0.887008468,,0,1
9/14/2021 13:45,0.887008468,,0,1
9/14/2021 14:00,0.873792934,,0,1
9/14/2021 14:15,0.893658787,,0,1
9/14/2021 14:30,0.887008468,,0,1
9/14/2021 14:45,0.887008468,,0,1
9/14/2021 15:00,0.880386527,,0,1
9/14/2021 15:15,0.900337516,,0,1
9/14/2021 15:30,0.893658787,,0,1
9/14/2021 15:45,0.907044683,,0,1
9/14/2021 16:00,0.900337516,,0,1
9/14/2021 16:15,0.907044683,,0,1
9/14/2021 16:30,0.907044683,,0,1
9/14/2021 16:45,0.900337516,,0,1
9/14/2021 17:00,0.907044683,,0,1
9/14/2021 17:15,0.900337516,,0,1
9/14/2021 17:30,0.900337516,,0,1
9/14/2021 17:45,0.900337516,,0,1
9/14/2021 18:00,0.900337516,,0,1
9/14/2021 18:15,0.893658787,,0,1
9/14/2021 18:30,0.900337516,,0,1
9/14/2021 18:45,0.900337516,,0,1
9/14/2021 19:00,0.907044683,,0,1
9/14/2021 19:15,0.893658787,,0,1
9/14/2021 19:30,0.900337516,,0,1
9/14/2021 19:45,0.900337516,,0,1
9/14/2021 20:00,0.893658787,,0,1
9/14/2021 20:15,0.887008468,,0,1
9/14/2021 20:30,0.887008468,,0,1
9/14/2021 20:45,0.900337516,,0,1
9/14/2021 21:00,0.887008468,,0,1
9/14/2021 21:15,0.893658787,,0,1
9/14/2021 21:30,0.887008468,,0,1
9/14/2021 21:45,0.887008468,,0,1
9/14/2021 22:00,0.893658787,,0,1
9/14/2021 22:15,0.893658787,,0,1
9/14/2021 22:30,0.900337516,,0,1
9/14/2021 22:45,0.887008468,,0,1
9/14/2021 23:00,0.893658787,,0,1
9/14/2021 23:15,0.893658787,,0,1
9/14/2021 23:30,0.880386527,,0,1
9/14/2021 23:45,0.887008468,,0,1
9/15/2021 0:00,0.887008468,,0,1
9/15/2021 0:15,0.887008468,,0,1
9/15/2021 0:30,0.880386527,,0,1
9/15/2021 0:45,0.887008468,,0,1
9/15/2021 1:00,0.941008159,,0,1
9/15/2021 1:15,0.961729439,,0,1
9/15/2021 1:30,1.018251541,,0,1
9/15/2021 1:45,1.091510898,,0,1
9/15/2021 2:00,1.183283453,,0,1
9/15/2021 2:15,1.279314549,,0,1
9/15/2021 2:30,1.337318378,,0,1
9/15/2021 2:45,1.414062962,,0,1
9/15/2021 3:00,1.484342731,,0,1
9/15/2021 3:15,1.529259584,,0,1
9/15/2021 3:30,1.574943438,,0,1
9/15/2021 3:45,1.584172535,,0,1
9/15/2021 4:00,1.574943438,,0,1
9/15/2021 4:15,1.574943438,,0,1
9/15/2021 4:30,1.547440904,,0,1
9/15/2021 4:45,1.565745152,,0,1
9/15/2021 5:00,1.60272326,,0,1
9/15/2021 5:15,1.621397532,,0,1
9/15/2021 5:30,1.61204494,,0,1
9/15/2021 5:45,1.61204494,,0,1
9/15/2021 6:00,1.621397532,,0,1
9/15/2021 6:15,1.584172535,,0,1
9/15/2021 6:30,1.593432467,,0,1
9/15/2021 6:45,1.565745152,,0,1
9/15/2021 7:00,1.547440904,,0,1
9/15/2021 7:15,1.556577649,,0,1
9/15/2021 7:30,1.538334891,,0,1
9/15/2021 7:45,1.511200985,,0,1
9/15/2021 8:00,1.484342731,,0,1
9/15/2021 8:15,1.448959294,,0,1
9/15/2021 8:30,1.40541479,,0,1
9/15/2021 8:45,1.388209354,,0,1
9/15/2021 9:00,1.345724808,,0,1
9/15/2021 9:15,1.337318378,,0,1
9/15/2021 9:30,1.312279557,,0,1
9/15/2021 9:45,1.26301159,,0,1
9/15/2021 10:00,1.27114813,,0,1
9/15/2021 10:15,1.254904902,,0,1
9/15/2021 10:30,1.222776108,,0,1
9/15/2021 10:45,1.191122725,,0,1
9/15/2021 11:00,1.198991598,,0,1
9/15/2021 11:15,1.175473756,,0,1
9/15/2021 11:30,1.191122725,,0,1
9/15/2021 11:45,1.159942969,,0,1
9/15/2021 12:00,1.152221825,,0,1
9/15/2021 12:15,1.144530141,,0,1
9/15/2021 12:30,1.144530141,,0,1
9/15/2021 12:45,1.114057456,,0,1
9/15/2021 13:00,1.129235046,,0,1
9/15/2021 13:15,1.106512655,,0,1
9/15/2021 13:30,1.091510898,,0,1
9/15/2021 13:45,1.076626077,,0,1
9/15/2021 14:00,1.069227445,,0,1
9/15/2021 14:15,1.054517596,,0,1
9/15/2021 14:30,1.047206321,,0,1
9/15/2021 14:45,1.025446746,,0,1
9/15/2021 15:00,1.018251541,,0,1
9/15/2021 15:15,1.01108528,,0,1
9/15/2021 15:30,0.996839476,,0,1
9/15/2021 15:45,0.989759873,,0,1
9/15/2021 16:00,0.989759873,,0,1
9/15/2021 16:15,0.97568712,,0,1
9/15/2021 16:30,0.954793676,,0,1
9/15/2021 16:45,0.954793676,,0,1
9/15/2021 17:00,0.941008159,,0,1
9/15/2021 17:15,0.941008159,,0,1
9/15/2021 17:30,0.920544455,,0,1
9/15/2021 17:45,0.934158345,,0,1
9/15/2021 18:00,0.934158345,,0,1
9/15/2021 18:15,0.92733712,,0,1
9/15/2021 18:30,0.913780319,,0,1
9/15/2021 18:45,0.913780319,,0,1
9/15/2021 19:00,0.913780319,,0,1
9/15/2021 19:15,0.920544455,,0,1
9/15/2021 19:30,0.913780319,,0,1
9/15/2021 19:45,0.913780319,,0,1
9/15/2021 20:00,0.907044683,,0,1
9/15/2021 20:15,0.887008468,,0,1
9/15/2021 20:30,0.893658787,,0,1
9/15/2021 20:45,0.907044683,,0,1
9/15/2021 21:00,0.900337516,,0,1
9/15/2021 21:15,0.887008468,,0,1
9/15/2021 21:30,0.893658787,,0,1
9/15/2021 21:45,0.893658787,,0,1
9/15/2021 22:00,0.893658787,,0,1
9/15/2021 22:15,0.887008468,,0,1
9/15/2021 22:30,0.893658787,,0,1
9/15/2021 22:45,0.880386527,,0,1
9/15/2021 23:00,0.887008468,,0,1
9/15/2021 23:15,0.880386527,,0,1
9/15/2021 23:30,0.887008468,,0,1
9/15/2021 23:45,0.893658787,,0,1
9/16/2021 0:00,0.893658787,,0,1
9/16/2021 0:15,0.893658787,,0,1
9/16/2021 0:30,0.887008468,,0,1
9/16/2021 0:45,0.880386527,,0,1
9/16/2021 1:00,0.887008468,,0,1
9/16/2021 1:15,0.887008468,,0,1
9/16/2021 1:30,0.880386527,,0,1
9/16/2021 1:45,0.880386527,,0,1
9/16/2021 2:00,0.880386527,,0,1
9/16/2021 2:15,0.880386527,,0,1
9/16/2021 2:30,0.873792934,,0,1
9/16/2021 2:45,0.880386527,,0,1
9/16/2021 3:00,0.887008468,,0,1
9/16/2021 3:15,0.887008468,,0,1
9/16/2021 3:30,0.92733712,,0,1
9/16/2021 3:45,0.961729439,,0,1
9/16/2021 4:00,0.97568712,,0,1
9/16/2021 4:15,1.01108528,,0,1
9/16/2021 4:30,1.01108528,,0,1
9/16/2021 4:45,1.01108528,,0,1
9/16/2021 5:00,1.018251541,,0,1
9/16/2021 5:15,1.003947935,,0,1
9/16/2021 5:30,1.01108528,,0,1
9/16/2021 5:45,1.025446746,,0,1
9/16/2021 6:00,1.032670926,,0,1
9/16/2021 6:15,1.039924107,,0,1
9/16/2021 6:30,1.069227445,,0,1
9/16/2021 6:45,1.076626077,,0,1
9/16/2021 7:00,1.106512655,,0,1
9/16/2021 7:15,1.121631577,,0,1
9/16/2021 7:30,1.152221825,,0,1
9/16/2021 7:45,1.183283453,,0,1
9/16/2021 8:00,1.238780968,,0,1
9/16/2021 8:15,1.27114813,,0,1
9/16/2021 8:30,1.320595779,,0,1
9/16/2021 8:45,1.362628067,,0,1
9/16/2021 9:00,1.40541479,,0,1
9/16/2021 9:15,1.431450346,,0,1
9/16/2021 9:30,1.493264898,,0,1
9/16/2021 9:45,1.529259584,,0,1
9/16/2021 10:00,1.574943438,,0,1
9/16/2021 10:15,1.65911754,,0,1
9/16/2021 10:30,1.775263899,,0,1
9/16/2021 10:45,1.926798612,,0,1
9/16/2021 11:00,2.063897242,,0,1
9/16/2021 11:15,2.184129024,,0,1
9/16/2021 11:30,2.319747535,,0,1
9/16/2021 11:45,2.401021404,,0,1
9/16/2021 12:00,2.365993842,,0,1
9/16/2021 12:15,2.354383335,,0,1
9/16/2021 12:30,2.319747535,,0,1
9/16/2021 12:45,2.319747535,,0,1
9/16/2021 13:00,2.240069403,,0,1
9/16/2021 13:15,2.28540483,,0,1
9/16/2021 13:30,2.118065762,,0,1
9/16/2021 13:45,2.021139033,,0,1
9/16/2021 14:00,1.926798612,,0,1
9/16/2021 14:15,1.875498323,,0,1
9/16/2021 14:30,1.795059249,,0,1
9/16/2021 14:45,1.706966144,,0,1
9/16/2021 15:00,1.668625079,,0,1
9/16/2021 15:15,1.60272326,,0,1
9/16/2021 15:30,1.556577649,,0,1
9/16/2021 15:45,1.529259584,,0,1
9/16/2021 16:00,1.475451113,,0,1
9/16/2021 16:15,1.448959294,,0,1
9/16/2021 16:30,1.396796929,,0,1
9/16/2021 16:45,1.362628067,,0,1
9/16/2021 17:00,1.328942044,,0,1
9/16/2021 17:15,1.279314549,,0,1
9/16/2021 17:30,1.26301159,,0,1
9/16/2021 17:45,1.238780968,,0,1
9/16/2021 18:00,1.198991598,,0,1
9/16/2021 18:15,1.183283453,,0,1
9/16/2021 18:30,1.159942969,,0,1
9/16/2021 18:45,1.152221825,,0,1
9/16/2021 19:00,1.114057456,,0,1
9/16/2021 19:15,1.106512655,,0,1
9/16/2021 19:30,1.098997146,,0,1
9/16/2021 19:45,1.061857961,,0,1
9/16/2021 20:00,1.069227445,,0,1
9/16/2021 20:15,1.047206321,,0,1
9/16/2021 20:30,1.039924107,,0,1
9/16/2021 20:45,1.032670926,,0,1
9/16/2021 21:00,1.025446746,,0,1
9/16/2021 21:15,1.01108528,,0,1
9/16/2021 21:30,1.003947935,,0,1
9/16/2021 21:45,0.989759873,,0,1
9/16/2021 22:00,0.982709097,,0,1
9/16/2021 22:15,0.96869391,,0,1
9/16/2021 22:30,0.96869391,,0,1
9/16/2021 22:45,0.961729439,,0,1
9/16/2021 23:00,0.941008159,,0,1
9/16/2021 23:15,0.954793676,,0,1
9/16/2021 23:30,0.934158345,,0,1
9/16/2021 23:45,0.934158345,,0,1
9/17/2021 0:00,0.920544455,,0,1
9/17/2021 0:15,0.920544455,,0,1
9/17/2021 0:30,0.907044683,,0,1
9/17/2021 0:45,0.907044683,,0,1
9/17/2021 1:00,0.907044683,,0,1
9/17/2021 1:15,0.907044683,,0,1
9/17/2021 1:30,0.907044683,,0,1
9/17/2021 1:45,0.907044683,,0,1
9/17/2021 2:00,0.900337516,,0,1
9/17/2021 2:15,0.893658787,,0,1
9/17/2021 2:30,0.887008468,,0,1
9/17/2021 2:45,0.907044683,,0,1
9/17/2021 3:00,0.887008468,,0,1
9/17/2021 3:15,0.893658787,,0,1
9/17/2021 3:30,0.887008468,,0,1
9/17/2021 3:45,0.887008468,,0,1
9/17/2021 4:00,0.887008468,,0,1
9/17/2021 4:15,0.893658787,,0,1
9/17/2021 4:30,0.880386527,,0,1
9/17/2021 4:45,0.887008468,,0,1
9/17/2021 5:00,0.887008468,,0,1
9/17/2021 5:15,0.893658787,,0,1
9/17/2021 5:30,0.880386527,,0,1
9/17/2021 5:45,0.880386527,,0,1
9/17/2021 6:00,0.887008468,,0,1
9/17/2021 6:15,0.880386527,,0,1
9/17/2021 6:30,0.887008468,,0,1
9/17/2021 6:45,0.887008468,,0,1
9/17/2021 7:00,0.893658787,,0,1
9/17/2021 7:15,0.880386527,,0,1
9/17/2021 7:30,0.887008468,,0,1
9/17/2021 7:45,0.873792934,,0,1
9/17/2021 8:00,0.873792934,,0,1
9/17/2021 8:15,0.880386527,,0,1
9/17/2021 8:30,0.873792934,,0,1
9/17/2021 8:45,0.880386527,,0,1
9/17/2021 9:00,0.887008468,,0,1
9/17/2021 9:15,0.887008468,,0,1
9/17/2021 9:30,0.873792934,,0,1
9/17/2021 9:45,0.880386527,,0,1
9/17/2021 10:00,0.880386527,,0,1
9/17/2021 10:15,0.873792934,,0,1
9/17/2021 10:30,0.867227658,,0,1
9/17/2021 10:45,0.873792934,,0,1
9/17/2021 11:00,0.873792934,,0,1
9/17/2021 11:15,0.873792934,,0,1
9/17/2021 11:30,0.873792934,,0,1
9/17/2021 11:45,0.880386527,,0,1
9/17/2021 12:00,0.867227658,,0,1
9/17/2021 12:15,0.880386527,,0,1
9/17/2021 12:30,0.873792934,,0,1
9/17/2021 12:45,0.873792934,,0,1
9/17/2021 13:00,0.867227658,,0,1
9/17/2021 13:15,0.887008468,,0,1
9/17/2021 13:30,0.873792934,,0,1
9/17/2021 13:45,0.873792934,,0,1
9/17/2021 14:00,0.873792934,,0,1
9/17/2021 14:15,0.873792934,,0,1
9/17/2021 14:30,0.867227658,,0,1
9/17/2021 14:45,0.867227658,,0,1
9/17/2021 15:00,0.873792934,,0,1
9/17/2021 15:15,0.873792934,,0,1
9/17/2021 15:30,0.873792934,,0,1
9/17/2021 15:45,0.860690669,,0,1
9/17/2021 16:00,0.873792934,,0,1
9/17/2021 16:15,0.867227658,,0,1
9/17/2021 16:30,0.867227658,,0,1
9/17/2021 16:45,0.873792934,,0,1
9/17/2021 17:00,0.873792934,,0,1
9/17/2021 17:15,0.867227658,,0,1
9/17/2021 17:30,0.867227658,,0,1
9/17/2021 17:45,0.867227658,,0,1
9/17/2021 18:00,0.867227658,,0,1
9/17/2021 18:15,0.860690669,,0,1
9/17/2021 18:30,0.867227658,,0,1
9/17/2021 18:45,0.867227658,,0,1
9/17/2021 19:00,0.867227658,,0,1
9/17/2021 19:15,0.860690669,,0,1
9/17/2021 19:30,0.860690669,,0,1
9/17/2021 19:45,0.860690669,,0,1
9/17/2021 20:00,0.867227658,,0,1
9/17/2021 20:15,0.880386527,,0,1
9/17/2021 20:30,0.873792934,,0,1
9/17/2021 20:45,0.873792934,,0,1
9/17/2021 21:00,0.867227658,,0,1
9/17/2021 21:15,0.873792934,,0,1
9/17/2021 21:30,0.867227658,,0,1
9/17/2021 21:45,0.867227658,,0,1
9/17/2021 22:00,0.873792934,,0,1
9/17/2021 22:15,0.873792934,,0,1
9/17/2021 22:30,0.867227658,,0,1
9/17/2021 22:45,0.860690669,,0,1
9/17/2021 23:00,0.873792934,,0,1
9/17/2021 23:15,0.873792934,,0,1
9/17/2021 23:30,0.867227658,,0,1
9/17/2021 23:45,0.860690669,,0,1
9/18/2021 0:00,0.854181936,,0,1
9/18/2021 0:15,0.867227658,,0,1
9/18/2021 0:30,0.867227658,,0,1
9/18/2021 0:45,0.854181936,,0,1
9/18/2021 1:00,0.860690669,,0,1
9/18/2021 1:15,0.867227658,,0,1
9/18/2021 1:30,0.867227658,,0,1
9/18/2021 1:45,0.867227658,,0,1
9/18/2021 2:00,0.860690669,,0,1
9/18/2021 2:15,0.860690669,,0,1
9/18/2021 2:30,0.860690669,,0,1
9/18/2021 2:45,0.873792934,,0,1
9/18/2021 3:00,0.867227658,,0,1
9/18/2021 3:15,0.867227658,,0,1
9/18/2021 3:30,0.860690669,,0,1
9/18/2021 3:45,0.860690669,,0,1
9/18/2021 4:00,0.860690669,,0,1
9/18/2021 4:15,0.847701429,,0,1
9/18/2021 4:30,0.854181936,,0,1
9/18/2021 4:45,0.867227658,,0,1
9/18/2021 5:00,0.860690669,,0,1
9/18/2021 5:15,0.873792934,,0,1
9/18/2021 5:30,0.860690669,,0,1
9/18/2021 5:45,0.854181936,,0,1
9/18/2021 6:00,0.860690669,,0,1
9/18/2021 6:15,0.860690669,,0,1
9/18/2021 6:30,0.854181936,,0,1
9/18/2021 6:45,0.860690669,,0,1
9/18/2021 7:00,0.860690669,,0,1
9/18/2021 7:15,0.860690669,,0,1
9/18/2021 7:30,0.860690669,,0,1
9/18/2021 7:45,0.854181936,,0,1
9/18/2021 8:00,0.854181936,,0,1
9/18/2021 8:15,0.854181936,,0,1
9/18/2021 8:30,0.854181936,,0,1
9/18/2021 8:45,0.860690669,,0,1
9/18/2021 9:00,0.860690669,,0,1
9/18/2021 9:15,0.854181936,,0,1
9/18/2021 9:30,0.860690669,,0,1
9/18/2021 9:45,0.860690669,,0,1
9/18/2021 10:00,0.854181936,,0,1
9/18/2021 10:15,0.847701429,,0,1
9/18/2021 10:30,0.854181936,,0,1
9/18/2021 10:45,0.854181936,,0,1
9/18/2021 11:00,0.847701429,,0,1
9/18/2021 11:15,0.854181936,,0,1
9/18/2021 11:30,0.854181936,,0,1
9/18/2021 11:45,0.854181936,,0,1
9/18/2021 12:00,0.854181936,,0,1
9/18/2021 12:15,0.867227658,,0,1
9/18/2021 12:30,0.854181936,,0,1
9/18/2021 12:45,0.854181936,,0,1
9/18/2021 13:00,0.847701429,,0,1
9/18/2021 13:15,0.860690669,,0,1
9/18/2021 13:30,0.854181936,,0,1
9/18/2021 13:45,0.854181936,,0,1
9/18/2021 14:00,0.854181936,,0,1
9/18/2021 14:15,0.854181936,,0,1
9/18/2021 14:30,0.860690669,,0,1
9/18/2021 14:45,0.854181936,,0,1
9/18/2021 15:00,0.854181936,,0,1
9/18/2021 15:15,0.854181936,,0,1
9/18/2021 15:30,0.854181936,,0,1
9/18/2021 15:45,0.847701429,,0,1
9/18/2021 16:00,0.847701429,,0,1
9/18/2021 16:15,0.854181936,,0,1
9/18/2021 16:30,0.860690669,,0,1
9/18/2021 16:45,0.854181936,,0,1
9/18/2021 17:00,0.854181936,,0,1
9/18/2021 17:15,0.854181936,,0,1
9/18/2021 17:30,0.834824967,,0,1
9/18/2021 17:45,0.847701429,,0,1
9/18/2021 18:00,0.847701429,,0,1
9/18/2021 18:15,0.854181936,,0,1
9/18/2021 18:30,0.854181936,,0,1
9/18/2021 18:45,0.847701429,,0,1
9/18/2021 19:00,0.847701429,,0,1
9/18/2021 19:15,0.854181936,,0,1
9/18/2021 19:30,0.847701429,,0,1
9/18/2021 19:45,0.854181936,,0,1
9/18/2021 20:00,0.847701429,,0,1
9/18/2021 20:15,0.841249116,,0,1
9/18/2021 20:30,0.854181936,,0,1
9/18/2021 20:45,0.847701429,,0,1
9/18/2021 21:00,0.854181936,,0,1
9/18/2021 21:15,0.867227658,,0,1
9/18/2021 21:30,0.847701429,,0,1
9/18/2021 21:45,0.860690669,,0,1
9/18/2021 22:00,0.854181936,,0,1
9/18/2021 22:15,0.847701429,,0,1
9/18/2021 22:30,0.854181936,,0,1
9/18/2021 22:45,0.854181936,,0,1
9/18/2021 23:00,0.854181936,,0,1
9/18/2021 23:15,0.854181936,,0,1
9/18/2021 23:30,0.854181936,,0,1
9/18/2021 23:45,0.854181936,,0,1
9/19/2021 0:00,0.841249116,,0,1
9/19/2021 0:15,0.854181936,,0,1
9/19/2021 0:30,0.854181936,,0,1
9/19/2021 0:45,0.854181936,,0,1
9/19/2021 1:00,0.847701429,,0,1
9/19/2021 1:15,0.841249116,,0,1
9/19/2021 1:30,0.834824967,,0,1
9/19/2021 1:45,0.854181936,,0,1
9/19/2021 2:00,0.841249116,,0,1
9/19/2021 2:15,0.847701429,,0,1
9/19/2021 2:30,0.847701429,,0,1
9/19/2021 2:45,0.854181936,,0,1
9/19/2021 3:00,0.854181936,,0,1
9/19/2021 3:15,0.847701429,,0,1
9/19/2021 3:30,0.854181936,,0,1
9/19/2021 3:45,0.841249116,,0,1
9/19/2021 4:00,0.841249116,,0,1
9/19/2021 4:15,0.841249116,,0,1
9/19/2021 4:30,0.834824967,,0,1
9/19/2021 4:45,0.847701429,,0,1
9/19/2021 5:00,0.847701429,,0,1
9/19/2021 5:15,0.860690669,,0,1
9/19/2021 5:30,0.841249116,,0,1
9/19/2021 5:45,0.834824967,,0,1
9/19/2021 6:00,0.847701429,,0,1
9/19/2021 6:15,0.841249116,,0,1
9/19/2021 6:30,0.847701429,,0,1
9/19/2021 6:45,0.854181936,,0,1
9/19/2021 7:00,0.841249116,,0,1
9/19/2021 7:15,0.841249116,,0,1
9/19/2021 7:30,0.847701429,,0,1
9/19/2021 7:45,0.854181936,,0,1
9/19/2021 8:00,0.847701429,,0,1
9/19/2021 8:15,0.841249116,,0,1
9/19/2021 8:30,0.841249116,,0,1
9/19/2021 8:45,0.847701429,,0,1
9/19/2021 9:00,0.847701429,,0,1
9/19/2021 9:15,0.847701429,,0,1
9/19/2021 9:30,0.847701429,,0,1
9/19/2021 9:45,0.854181936,,0,1
9/19/2021 10:00,0.841249116,,0,1
9/19/2021 10:15,0.841249116,,0,1
9/19/2021 10:30,0.841249116,,0,1
9/19/2021 10:45,0.847701429,,0,1
9/19/2021 11:00,0.834824967,,0,1
9/19/2021 11:15,0.847701429,,0,1
9/19/2021 11:30,0.834824967,,0,1
9/19/2021 11:45,0.847701429,,0,1
9/19/2021 12:00,0.841249116,,0,1
9/19/2021 12:15,0.854181936,,0,1
9/19/2021 12:30,0.834824967,,0,1
9/19/2021 12:45,0.847701429,,0,1
9/19/2021 13:00,0.847701429,,0,1
9/19/2021 13:15,0.834824967,,0,1
9/19/2021 13:30,0.847701429,,0,1
9/19/2021 13:45,0.854181936,,0,1
9/19/2021 14:00,0.841249116,,0,1
9/19/2021 14:15,0.834824967,,0,1
9/19/2021 14:30,0.841249116,,0,1
9/19/2021 14:45,0.847701429,,0,1
9/19/2021 15:00,0.847701429,,0,1
9/19/2021 15:15,0.841249116,,0,1
9/19/2021 15:30,0.847701429,,0,1
9/19/2021 15:45,0.841249116,,0,1
9/19/2021 16:00,0.834824967,,0,1
9/19/2021 16:15,0.847701429,,0,1
9/19/2021 16:30,0.847701429,,0,1
9/19/2021 16:45,0.847701429,,0,1
9/19/2021 17:00,0.841249116,,0,1
9/19/2021 17:15,0.828428952,,0,1
9/19/2021 17:30,0.828428952,,0,1
9/19/2021 17:45,0.841249116,,0,1
9/19/2021 18:00,0.834824967,,0,1
9/19/2021 18:15,0.841249116,,0,1
9/19/2021 18:30,0.841249116,,0,1
9/19/2021 18:45,0.834824967,,0,1
9/19/2021 19:00,0.847701429,,0,1
9/19/2021 19:15,0.834824967,,0,1
9/19/2021 19:30,0.847701429,,0,1
9/19/2021 19:45,0.834824967,,0,1
9/19/2021 20:00,0.841249116,,0,1
9/19/2021 20:15,0.841249116,,0,1
9/19/2021 20:30,0.828428952,,0,1
9/19/2021 20:45,0.834824967,,0,1
9/19/2021 21:00,0.841249116,,0,1
9/19/2021 21:15,0.834824967,,0,1
9/19/2021 21:30,0.841249116,,0,1
9/19/2021 21:45,0.834824967,,0,1
9/19/2021 22:00,0.834824967,,0,1
9/19/2021 22:15,0.841249116,,0,1
9/19/2021 22:30,0.834824967,,0,1
9/19/2021 22:45,0.834824967,,0,1
9/19/2021 23:00,0.834824967,,0,1
9/19/2021 23:15,0.841249116,,0,1
9/19/2021 23:30,0.841249116,,0,1
9/19/2021 23:45,0.828428952,,0,1
9/20/2021 0:00,0.828428952,,0,1
9/20/2021 0:15,0.841249116,,0,1
9/20/2021 0:30,0.841249116,,0,1
9/20/2021 0:45,0.828428952,,0,1
9/20/2021 1:00,0.834824967,,0,1
9/20/2021 1:15,0.834824967,,0,1
9/20/2021 1:30,0.847701429,,0,1
9/20/2021 1:45,0.834824967,,0,1
9/20/2021 2:00,0.841249116,,0,1
9/20/2021 2:15,0.841249116,,0,1
9/20/2021 2:30,0.834824967,,0,1
9/20/2021 2:45,0.847701429,,0,1
9/20/2021 3:00,0.841249116,,0,1
9/20/2021 3:15,0.828428952,,0,1
9/20/2021 3:30,0.834824967,,0,1
9/20/2021 3:45,0.834824967,,0,1
9/20/2021 4:00,0.834824967,,0,1
9/20/2021 4:15,0.828428952,,0,1
9/20/2021 4:30,0.841249116,,0,1
9/20/2021 4:45,0.841249116,,0,1
9/20/2021 5:00,0.841249116,,0,1
9/20/2021 5:15,0.847701429,,0,1
9/20/2021 5:30,0.834824967,,0,1
